mall_id,shop_id,wifi_infos
m_8344,s_294483,160
m_8344,s_299684,122
m_8344,s_3015650,141
m_8344,s_3029347,105
m_8344,s_311723,178
m_8344,s_317300,175
m_8344,s_320083,26
m_8344,s_3213288,31
m_8344,s_321430,2
m_8344,s_3249652,2
m_8344,s_325022,1
m_8344,s_330446,90
m_8344,s_3360283,340
m_8344,s_343993,22
m_8344,s_3440701,232
m_8344,s_348267,226
m_8344,s_3492619,1
m_8344,s_3507512,144
m_8344,s_3512798,164
m_8344,s_359653,115
m_8344,s_3615799,6
m_8344,s_3727045,394
m_8344,s_3734082,90
m_8344,s_3767500,36
m_8344,s_3777607,12
m_8344,s_3780788,82
m_8344,s_3803724,136
m_8344,s_3811623,154
m_8344,s_3818702,143
m_8344,s_3832278,114
m_8344,s_3854005,7
m_8344,s_3864332,132
m_8344,s_3870271,129
m_8344,s_3891107,201
m_8344,s_3897596,8
m_8344,s_3902802,129
m_8344,s_390525,335
m_8344,s_3905585,111
m_8344,s_3923825,51
m_8344,s_3951721,119
m_8344,s_3962258,23
m_8344,s_4039822,5
m_8344,s_4040132,14
m_8344,s_4046137,1
m_8344,s_431293,86
m_8344,s_432068,247
m_8344,s_452207,10
m_8344,s_452601,88
m_8344,s_456538,289
m_8344,s_466036,541
m_8344,s_473097,1537
m_8344,s_475860,254
m_8344,s_501990,171
m_8344,s_506609,33
m_8344,s_520775,144
m_8344,s_534547,665
m_8344,s_565673,503
m_8344,s_651256,121
m_8344,s_661231,472
m_8344,s_665060,187
m_8344,s_667046,49
m_8344,s_667740,24
m_8344,s_690042,131
m_8344,s_699351,5
m_8344,s_708731,8
m_8344,s_714685,180
m_8344,s_716247,11
m_8344,s_748518,198
m_8344,s_749692,282
m_8344,s_802040,590
m_8344,s_81630,1225
m_8344,s_836849,225
m_8344,s_845783,391
m_8344,s_855361,15
m_8344,s_856664,516
m_8344,s_866015,3
m_8344,s_901944,102
m_8344,s_909471,1158
m_8344,s_912461,30
m_8379,s_103705,55
m_8379,s_1102620,10
m_8379,s_1131746,21
m_8379,s_1140262,32
m_8379,s_1149544,36
m_8379,s_1172365,40
m_8379,s_1206536,1
m_8379,s_1252044,88
m_8379,s_1278381,1
m_8379,s_1345393,88
m_8379,s_1382583,9
m_8379,s_1399777,37
m_8379,s_1449551,3
m_8379,s_1479986,86
m_8379,s_1496410,118
m_8379,s_1496411,167
m_8379,s_1524547,28
m_8379,s_1533815,57
m_8379,s_1697234,56
m_8379,s_1846782,1
m_8379,s_1955562,75
m_8379,s_2135368,32
m_8379,s_245718,151
m_8379,s_257044,122
m_8379,s_304845,57
m_8379,s_305481,89
m_8379,s_3192850,56
m_8379,s_321745,26
m_8379,s_3236609,83
m_8379,s_3413562,21
m_8379,s_3428721,39
m_8379,s_3555397,276
m_8379,s_356627,71
m_8379,s_3632041,20
m_8379,s_3717453,125
m_8379,s_3752323,20
m_8379,s_3755497,63
m_8379,s_3762606,40
m_8379,s_381998,77
m_8379,s_3827547,1
m_8379,s_3853881,11
m_8379,s_3896966,20
m_8379,s_3897993,7
m_8379,s_390106,246
m_8379,s_3947040,123
m_8379,s_3976498,11
m_8379,s_3990322,103
m_8379,s_404309,97
m_8379,s_404421,60
m_8379,s_407236,3
m_8379,s_430810,46
m_8379,s_44102,112
m_8379,s_485436,176
m_8379,s_494236,117
m_8379,s_520995,2
m_8379,s_537092,115
m_8379,s_538357,138
m_8379,s_566708,127
m_8379,s_57533,12
m_8379,s_575331,60
m_8379,s_59543,47
m_8379,s_598819,12
m_8379,s_602721,1
m_8379,s_604752,59
m_8379,s_624949,315
m_8379,s_643293,47
m_8379,s_655029,1
m_8379,s_65800,163
m_8379,s_663360,38
m_8379,s_679440,24
m_8379,s_685680,21
m_8379,s_687116,1
m_8379,s_722297,11
m_8379,s_783060,150
m_8379,s_785889,48
m_8379,s_802356,41
m_8379,s_851078,34
m_8379,s_864823,165
m_8379,s_882862,157
m_8379,s_944938,3
m_8379,s_951401,34
m_9054,s_1130983,11
m_9054,s_12429,450
m_9054,s_136522,19
m_9054,s_167880,64
m_9054,s_168784,1
m_9054,s_170836,5
m_9054,s_1864312,86
m_9054,s_2136738,278
m_9054,s_229683,28
m_9054,s_244718,2
m_9054,s_256556,120
m_9054,s_2615551,47
m_9054,s_2768193,193
m_9054,s_2772396,104
m_9054,s_277531,1
m_9054,s_279727,2
m_9054,s_285149,50
m_9054,s_293828,99
m_9054,s_295093,425
m_9054,s_301593,35
m_9054,s_3026971,36
m_9054,s_3027546,31
m_9054,s_3034880,118
m_9054,s_330684,99
m_9054,s_351443,507
m_9054,s_3569514,38
m_9054,s_357762,8
m_9054,s_3701186,36
m_9054,s_385847,32
m_9054,s_386742,92
m_9054,s_3869568,183
m_9054,s_3873848,61
m_9054,s_395396,6
m_9054,s_395692,5
m_9054,s_395972,1
m_9054,s_3963481,1
m_9054,s_396358,43
m_9054,s_3966898,74
m_9054,s_3968463,27
m_9054,s_3975088,48
m_9054,s_398028,51
m_9054,s_3986999,15
m_9054,s_3993825,36
m_9054,s_4003230,29
m_9054,s_4022306,2
m_9054,s_4024390,10
m_9054,s_403414,86
m_9054,s_4106,128
m_9054,s_411043,1292
m_9054,s_412979,35
m_9054,s_413801,27
m_9054,s_421281,65
m_9054,s_424372,104
m_9054,s_47053,16
m_9054,s_471087,401
m_9054,s_499752,201
m_9054,s_548921,222
m_9054,s_571117,3
m_9054,s_60964,187
m_9054,s_621288,468
m_9054,s_633842,27
m_9054,s_637973,147
m_9054,s_638259,188
m_9054,s_663981,43
m_9054,s_67056,1
m_9054,s_760545,409
m_9054,s_803681,84
m_9054,s_815586,41
m_9054,s_87367,374
m_9054,s_94942,39
m_9068,s_1066832,37
m_9068,s_1146543,451
m_9068,s_1184964,43
m_9068,s_1203796,1
m_9068,s_12081,389
m_9068,s_1221021,47
m_9068,s_126344,1561
m_9068,s_13177,1399
m_9068,s_1508140,21
m_9068,s_2264415,7
m_9068,s_2691849,7
m_9068,s_2713224,1
m_9068,s_2810187,88
m_9068,s_2868503,156
m_9068,s_3080174,134
m_9068,s_311848,262
m_9068,s_320897,155
m_9068,s_3211790,36
m_9068,s_321657,41
m_9068,s_3349018,20
m_9068,s_354003,214
m_9068,s_3707530,248
m_9068,s_3798719,19
m_9068,s_3807422,258
m_9068,s_383360,25
m_9068,s_3844954,53
m_9068,s_385455,16
m_9068,s_3864635,1
m_9068,s_387730,124
m_9068,s_3877710,135
m_9068,s_39244,5
m_9068,s_3930148,86
m_9068,s_3945798,16
m_9068,s_3954424,25
m_9068,s_3955858,21
m_9068,s_3969994,115
m_9068,s_3985088,1
m_9068,s_3985749,85
m_9068,s_3990963,17
m_9068,s_3991322,155
m_9068,s_3994087,83
m_9068,s_3997470,2
m_9068,s_4002799,210
m_9068,s_4011805,12
m_9068,s_4022002,44
m_9068,s_4022300,28
m_9068,s_4033674,2
m_9068,s_4033885,11
m_9068,s_4035031,25
m_9068,s_4046513,5
m_9068,s_408417,1825
m_9068,s_408510,106
m_9068,s_412225,10
m_9068,s_437749,1419
m_9068,s_458020,1
m_9068,s_460217,66
m_9068,s_476285,42
m_9068,s_482218,395
m_9068,s_517027,853
m_9068,s_526234,234
m_9068,s_538338,1
m_9068,s_538450,123
m_9068,s_552226,216
m_9068,s_562978,77
m_9068,s_563073,230
m_9068,s_565596,180
m_9068,s_576353,223
m_9068,s_631987,85
m_9068,s_649901,1079
m_9068,s_775395,1
m_9068,s_787079,84
m_9068,s_803538,146
m_9068,s_93119,70
m_9068,s_94626,12
m_909,s_1025488,92
m_909,s_1117346,42
m_909,s_1179955,46
m_909,s_1199377,122
m_909,s_124754,61
m_909,s_1332,94
m_909,s_1337922,69
m_909,s_1343416,149
m_909,s_1345550,153
m_909,s_1382687,200
m_909,s_1421048,166
m_909,s_1423200,175
m_909,s_1440805,187
m_909,s_144577,663
m_909,s_147979,300
m_909,s_1499698,32
m_909,s_1518331,171
m_909,s_152358,155
m_909,s_1559,111
m_909,s_180331,84
m_909,s_180421,139
m_909,s_182458,88
m_909,s_1923959,155
m_909,s_1953001,43
m_909,s_2109,147
m_909,s_213707,108
m_909,s_2453470,566
m_909,s_2623857,435
m_909,s_265769,48
m_909,s_271222,162
m_909,s_2853622,78
m_909,s_2859627,39
m_909,s_2923050,126
m_909,s_292379,502
m_909,s_296677,739
m_909,s_2994189,221
m_909,s_303003,580
m_909,s_311905,207
m_909,s_3169096,70
m_909,s_3278,671
m_909,s_3280540,105
m_909,s_3438179,4
m_909,s_3561448,47
m_909,s_3574554,12
m_909,s_3699873,1
m_909,s_3727930,96
m_909,s_3735080,164
m_909,s_3746204,110
m_909,s_3752485,157
m_909,s_3778862,9
m_909,s_3832683,65
m_909,s_3860334,59
m_909,s_387291,478
m_909,s_390334,130
m_909,s_3910874,124
m_909,s_391252,58
m_909,s_3923236,39
m_909,s_3964308,178
m_909,s_3979187,145
m_909,s_404178,272
m_909,s_405224,308
m_909,s_408716,454
m_909,s_410975,124
m_909,s_43745,48
m_909,s_442481,96
m_909,s_475180,284
m_909,s_48050,631
m_909,s_520703,420
m_909,s_52361,40
m_909,s_52362,144
m_909,s_563521,114
m_909,s_569491,92
m_909,s_575541,226
m_909,s_60345,73
m_909,s_60707,442
m_909,s_628402,1
m_909,s_638387,54
m_909,s_664813,90
m_909,s_698243,167
m_909,s_72617,117
m_909,s_735905,197
m_909,s_74290,125
m_909,s_773115,19
m_909,s_77976,1375
m_909,s_7873,242
m_909,s_791043,47
m_909,s_825276,3
m_909,s_830910,128
m_909,s_851382,102
m_909,s_95432,124
m_968,s_106102,71
m_968,s_1120160,47
m_968,s_118619,54
m_968,s_1205961,410
m_968,s_120836,50
m_968,s_1215854,53
m_968,s_12452,288
m_968,s_1287028,130
m_968,s_1291866,56
m_968,s_1467800,53
m_968,s_1634658,58
m_968,s_177214,360
m_968,s_1813979,120
m_968,s_2110248,19
m_968,s_2200940,100
m_968,s_2262740,47
m_968,s_227969,48
m_968,s_241509,137
m_968,s_2578162,122
m_968,s_2666487,96
m_968,s_2670603,77
m_968,s_2678674,42
m_968,s_2740096,94
m_968,s_27458,32
m_968,s_2751576,20
m_968,s_276180,219
m_968,s_2862961,60
m_968,s_289050,236
m_968,s_2922711,158
m_968,s_3359559,180
m_968,s_3418707,22
m_968,s_3479448,419
m_968,s_3558937,24
m_968,s_3658245,292
m_968,s_3686280,473
m_968,s_3711247,13
m_968,s_3711363,31
m_968,s_3716008,7
m_968,s_3729230,72
m_968,s_3790469,165
m_968,s_3800588,10
m_968,s_3849178,13
m_968,s_389866,419
m_968,s_392808,34
m_968,s_4001714,109
m_968,s_4021610,3
m_968,s_4027224,4
m_968,s_4050122,21
m_968,s_432426,227
m_968,s_432856,123
m_968,s_43395,240
m_968,s_449194,36
m_968,s_459836,115
m_968,s_473904,1
m_968,s_47976,79
m_968,s_479824,810
m_968,s_482345,91
m_968,s_484241,77
m_968,s_487166,46
m_968,s_489899,217
m_968,s_491236,409
m_968,s_491396,262
m_968,s_502573,39
m_968,s_5037,37
m_968,s_507224,485
m_968,s_514536,55
m_968,s_517250,27
m_968,s_524404,32
m_968,s_527053,82
m_968,s_529957,82
m_968,s_539449,24
m_968,s_548599,112
m_968,s_554261,37
m_968,s_559446,64
m_968,s_571686,18
m_968,s_59551,18
m_968,s_596434,36
m_968,s_600041,132
m_968,s_604000,10
m_968,s_634174,195
m_968,s_638210,23
m_968,s_639337,41
m_968,s_641736,126
m_968,s_649351,271
m_968,s_651065,397
m_968,s_651237,50
m_968,s_657527,15
m_968,s_669000,94
m_968,s_692746,62
m_968,s_71186,323
m_968,s_712128,67
m_968,s_723318,148
m_968,s_726732,60
m_968,s_856777,474
m_968,s_881332,149
m_968,s_919785,50
m_968,s_944016,165
m_979,s_12670,996
m_979,s_13114,393
m_979,s_1493537,76
m_979,s_1705664,310
m_979,s_1871283,247
m_979,s_196202,60
m_979,s_206531,101
m_979,s_2277675,41
m_979,s_2649418,115
m_979,s_2963528,244
m_979,s_299565,76
m_979,s_3021385,22
m_979,s_317299,171
m_979,s_322612,54
m_979,s_328959,50
m_979,s_3501635,141
m_979,s_355177,334
m_979,s_3567200,3
m_979,s_3597,201
m_979,s_3611139,87
m_979,s_3632,193
m_979,s_3667512,154
m_979,s_373482,415
m_979,s_3792176,12
m_979,s_3799147,109
m_979,s_3814008,69
m_979,s_3825866,46
m_979,s_3830498,89
m_979,s_3835784,70
m_979,s_3854740,148
m_979,s_388676,65
m_979,s_3908468,95
m_979,s_3911129,31
m_979,s_391537,252
m_979,s_391913,13
m_979,s_3924104,129
m_979,s_3930621,33
m_979,s_3942902,21
m_979,s_3949950,7
m_979,s_3974572,78
m_979,s_3975481,84
m_979,s_401573,44
m_979,s_403224,95
m_979,s_4040159,28
m_979,s_404395,284
m_979,s_404945,59
m_979,s_4051723,5
m_979,s_410077,241
m_979,s_410500,252
m_979,s_413878,153
m_979,s_416342,44
m_979,s_426387,74
m_979,s_435833,62
m_979,s_436272,10
m_979,s_439020,51
m_979,s_439064,28
m_979,s_440043,557
m_979,s_440402,68
m_979,s_441098,85
m_979,s_441168,54
m_979,s_447870,58
m_979,s_469596,64
m_979,s_486467,364
m_979,s_525152,58
m_979,s_54377,244
m_979,s_543836,668
m_979,s_550010,113
m_979,s_551165,333
m_979,s_565213,58
m_979,s_632085,61
m_979,s_64459,201
m_979,s_65025,132
m_979,s_662616,30
m_979,s_676682,222
m_979,s_84505,308
